Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.228-75.2.36.229-52232-443-6,192.168.0.228,52232,75.2.36.229,443,6,31/07/2023 06:43:16 AM,14986877,0,4,0.0,64.0,0,0,0,0,63.0,0.0,16.0,31.336879231984796,4.270402699641827,0.2669001687276142,4995625.666666666,8632394.444252785,1.4963447E7,0.0,0,0,0,0,0,1.4986877E7,4995625.666666666,8632394.444252785,1.4963447E7,0.0,0,0,0,0,0,92,0.0,0.2669001687276142,0.0,63.0,13.0,27.955321496988727,781.5,0,0,0,0,1,0,0,0,0.0,16.25,0.0,16.0,0,0,0,0,0,0,0,0,4,64,-1,330,0,0,23430.0,0.0,23430.0,23430.0,1.4963447E7,0.0,1.4963447E7,1.4963447E7,No Label
192.168.0.228-75.2.36.229-52232-443-6,192.168.0.228,52232,75.2.36.229,443,6,31/07/2023 06:43:31 AM,241,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8298.755186721992,241.0,0.0,241.0,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4149.377593360996,4149.377593360996,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.104.37.73-52255-3000-6,192.168.0.228,52255,3.104.37.73,3000,6,31/07/2023 06:43:28 AM,5691367,5,7,1733.0,828.0,617.0,0.0,346.6,317.8903899145113,295.0,0.0,118.28571428571428,147.8340446646332,449.97976760240556,2.108456544798464,517397.0,1474600.676520935,4957843.0,59.0,573484.0,143371.0,97408.79774435161,208757.0,157.0,5691367.0,948561.1666666667,1986427.9017922012,5001653.0,23865.0,0,0,0,0,100,164,0.8785235603326934,1.2299329844657707,0.0,617.0,196.99999999999997,246.54749373430397,60785.66666666666,0,1,0,0,0,0,0,0,1.0,213.41666666666666,346.6,118.28571428571429,0,0,0,0,0,0,5,1733,7,828,-1,478,3,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.104.37.73-52257-4001-6,192.168.0.228,52257,3.104.37.73,4001,6,31/07/2023 06:43:30 AM,5598370,4,6,1144.0,509.0,613.0,0.0,286.0,331.93674096128615,298.0,0.0,84.83333333333333,134.2719876469648,295.2645144926112,1.7862342074568134,622041.1111111111,1624158.9264451189,4947460.0,50.0,469150.0,156383.33333333334,135600.6858033297,243778.0,173.0,5598370.0,1119674.0,2168355.360929223,4996544.0,30851.0,0,0,0,0,80,144,0.7144936829827253,1.071740524474088,0.0,613.0,150.27272727272725,232.9493897433908,54265.41818181819,0,1,0,0,0,0,0,0,1.0,165.3,286.0,84.83333333333333,0,0,0,0,0,0,4,1144,6,509,-1,482,2,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-34.132.95.210-52235-443-6,192.168.0.228,52235,34.132.95.210,443,6,31/07/2023 06:43:33 AM,8043285,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.1243273115399989,0.37298193461999674,4021642.5,5305565.721919247,7773244.0,270041.0,0,0,0,0,0,270041.0,270041.0,0.0,270041.0,270041.0,0,0,0,0,20,40,0.1243273115399989,0.2486546230799978,0.0,1.0,0.5,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,0.0,0.5,0,0,0,0,0,0,1,0,2,1,-1,507,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.104.37.73-52255-3000-6,192.168.0.228,52255,3.104.37.73,3000,6,31/07/2023 06:43:33 AM,7734232,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25859063963946255,7734232.0,0.0,7734232.0,7734232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.12929531981973127,0.12929531981973127,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,509,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.104.37.73-52257-4001-6,192.168.0.228,52257,3.104.37.73,4001,6,31/07/2023 06:43:36 AM,5046515,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3963130992377908,5046515.0,0.0,5046515.0,5046515.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.1981565496188954,0.1981565496188954,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.104.37.73-52256-3000-6,192.168.0.228,52256,3.104.37.73,3000,6,31/07/2023 06:43:28 AM,18630988,7,10,1764.0,3834.0,611.0,0.0,252.0,314.71097851838596,1412.0,0.0,383.4,566.2895215543214,300.46715718994614,0.9124583194407082,1164436.75,3358788.1378091415,1.2893555E7,20.0,1.3504742E7,2250790.3333333335,5214672.027084989,1.2893555E7,1123.0,1.8630988E7,2070109.7777777778,4437066.845654959,1.3075436E7,181.0,0,0,0,0,140,224,0.37571813153440925,0.536740187906299,0.0,1412.0,311.00000000000006,463.6122873060813,214936.35294117648,0,1,0,0,0,0,0,0,1.0,329.29411764705884,252.0,383.4,0,0,0,0,0,0,7,1764,10,3834,-1,478,3,0,171861.0,0.0,171861.0,171861.0,1.2893555E7,0.0,1.2893555E7,1.2893555E7,No Label
192.168.0.228-3.104.37.73-52256-3000-6,192.168.0.228,52256,3.104.37.73,3000,6,31/07/2023 06:43:47 AM,263336,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.594859798888112,263336.0,0.0,263336.0,263336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.797429899444056,3.797429899444056,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,509,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.104.37.73-52258-3000-6,192.168.0.228,52258,3.104.37.73,3000,6,31/07/2023 06:43:41 AM,15583724,11,15,3007.0,7526.0,636.0,0.0,273.3636363636364,314.84544548945684,1412.0,0.0,501.73333333333335,597.1840427811019,675.8974940777955,1.668407371691131,623348.96,1586006.38561376,5432041.0,0.0,1.0441612E7,1044161.2,1960371.581060636,5432041.0,702.0,1.5583724E7,1113123.142857143,2092594.4462944285,5604499.0,0.0,0,0,0,0,220,324,0.7058646572539401,0.962542714437191,0.0,1412.0,390.11111111111114,498.96387516327144,248964.94871794872,0,1,0,0,0,0,0,0,1.0,405.11538461538464,273.3636363636364,501.73333333333335,0,0,0,0,0,0,11,3007,15,7526,-1,470,5,0,182809.0,0.0,182809.0,182809.0,5432041.0,0.0,5432041.0,5432041.0,No Label
