Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.228-3.27.93.216-59778-3000-6,192.168.0.228,59778,3.27.93.216,3000,6,01/08/2023 09:08:20 AM,7864250,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25431541469307306,7864250.0,0.0,7864250.0,7864250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.12715770734653653,0.12715770734653653,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,511,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59777-3000-6,192.168.0.228,59777,3.27.93.216,3000,6,01/08/2023 09:08:20 AM,7847312,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25486434080867437,7847312.0,0.0,7847312.0,7847312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.12743217040433719,0.12743217040433719,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,No Label
152.199.43.62-192.168.0.228-443-59717-6,152.199.43.62,443,192.168.0.228,59717,6,01/08/2023 09:08:30 AM,1,2,1,24.0,57.0,24.0,0.0,12.0,16.97056274847714,57.0,57.0,57.0,0.0,8.1E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0,40,20,2000000.0,1000000.0,0.0,57.0,34.5,27.76688675382964,771.0,0,0,0,1,1,0,0,0,0.0,46.0,12.0,57.0,0,0,0,0,0,0,2,24,1,57,-1,137,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59779-3000-6,192.168.0.228,59779,3.27.93.216,3000,6,01/08/2023 09:08:28 AM,7228482,8,11,2787.0,4263.0,738.0,0.0,348.375,373.23563506947494,1412.0,0.0,387.54545454545456,543.6690838435387,975.3085087574404,2.6284910165094137,401582.3333333333,1177377.5113342064,4960780.0,0.0,2102107.0,300301.0,452711.64561340807,1306902.0,244.0,7228482.0,722848.2,1571954.50213087,5001927.0,0.0,0,0,0,0,160,244,1.106733059582911,1.5217579569265027,0.0,1412.0,352.5,462.7604245463475,214147.2105263158,0,1,0,0,0,0,0,0,1.0,371.05263157894734,348.375,387.54545454545456,0,0,0,0,0,0,8,2787,11,4263,-1,470,4,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59780-3000-6,192.168.0.228,59780,3.27.93.216,3000,6,01/08/2023 09:08:28 AM,7017872,8,14,2687.0,4659.0,856.0,0.0,335.875,368.3509341840818,1412.0,0.0,332.78571428571433,510.76114823804926,1046.7560536869296,3.1348534142543496,334184.38095238095,1095573.608312763,5001246.0,0.0,1842667.0,263238.14285714284,370982.6511781149,1083932.0,2400.0,7017872.0,539836.3076923077,1386014.8937622318,5001323.0,0.0,0,0,0,0,160,304,1.1399466960924907,1.994906718161859,0.0,1412.0,319.39130434782606,449.6399306041178,202176.0671936759,0,1,0,0,0,0,0,0,1.0,333.90909090909093,335.875,332.7857142857143,0,0,0,0,0,0,8,2687,14,4659,-1,471,4,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59789-4000-6,192.168.0.228,59789,3.27.93.216,4000,6,01/08/2023 09:08:32 AM,6282929,8,10,3420.0,1527.0,611.0,0.0,427.5,266.57510332790963,298.0,0.0,152.7,136.13804268707062,787.3716223754876,2.8649058424820653,369584.0588235294,1187275.8525772598,4966707.0,118.0,1149174.0,164167.7142857143,72990.01955453519,207893.0,796.0,6282929.0,698103.2222222222,1616711.7170345937,5006434.0,5299.0,0,0,0,0,160,224,1.2732914855475845,1.5916143569344807,0.0,611.0,260.36842105263156,243.97386256325714,59523.245614035084,0,1,0,0,0,0,0,0,1.0,274.8333333333333,427.5,152.7,0,0,0,0,0,0,8,3420,10,1527,-1,466,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59779-3000-6,192.168.0.228,59779,3.27.93.216,3000,6,01/08/2023 09:08:35 AM,3702299,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5402048835061674,3702299.0,0.0,3702299.0,3702299.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.2701024417530837,0.2701024417530837,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,509,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59780-3000-6,192.168.0.228,59780,3.27.93.216,3000,6,01/08/2023 09:08:35 AM,3550381,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5633198239850878,3550381.0,0.0,3550381.0,3550381.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.2816599119925439,0.2816599119925439,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59789-4000-6,192.168.0.228,59789,3.27.93.216,4000,6,01/08/2023 09:08:38 AM,833367,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3999030439170257,833367.0,0.0,833367.0,833367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.1999515219585128,1.1999515219585128,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-34.132.95.210-59678-443-6,192.168.0.228,59678,34.132.95.210,443,6,01/08/2023 09:08:12 AM,28378433,2,4,0.0,40.0,0.0,0.0,0.0,0.0,39.0,0.0,10.0,19.339079605813716,1.409521096531299,0.21142816447969484,5675686.6,7703834.150534608,1.5352475E7,21.0,1.2755357E7,1.2755357E7,0.0,1.2755357E7,1.2755357E7,2.8378139E7,9459379.666666666,8063010.572194504,1.5352475E7,270580.0,0,0,0,0,40,92,0.07047605482656495,0.1409521096531299,0.0,39.0,5.857142857142858,14.622227046846314,213.80952380952385,0,0,0,0,1,0,0,0,2.0,6.833333333333333,0.0,10.0,0,0,0,0,0,0,2,0,4,40,-1,501,0,0,135300.5,191314.1036110511,270580.0,21.0,1.4053769E7,1836647.6387353127,1.5352475E7,1.2755063E7,No Label
192.168.0.228-34.132.95.210-59678-443-6,34.132.95.210,443,192.168.0.228,59678,6,01/08/2023 09:08:41 AM,0,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-34.132.95.210-59676-443-6,192.168.0.228,59676,34.132.95.210,443,6,01/08/2023 09:08:13 AM,28650128,2,4,0.0,40.0,0.0,0.0,0.0,0.0,39.0,0.0,10.0,19.339079605813716,1.3961543208463154,0.2094231481269473,5730025.6,7770854.98425008,1.5385678E7,26.0,1.299729E7,1.299729E7,0.0,1.299729E7,1.299729E7,2.8649771E7,9549923.666666666,8127369.353728199,1.5385678E7,267134.0,0,0,0,0,40,92,0.06980771604231577,0.13961543208463154,0.0,39.0,5.857142857142858,14.622227046846314,213.80952380952385,0,0,0,0,1,0,0,0,2.0,6.833333333333333,0.0,10.0,0,0,0,0,0,0,2,0,4,40,-1,501,0,0,133580.0,188873.87810917632,267134.0,26.0,1.41913055E7,1689097.7880254595,1.5385678E7,1.2996933E7,No Label
192.168.0.228-3.27.93.216-59792-3000-6,192.168.0.228,59792,3.27.93.216,3000,6,01/08/2023 09:08:39 AM,5332876,3,5,717.0,267.0,717.0,0.0,239.0,413.96014300896167,267.0,0.0,53.4,119.40602999848876,184.51582223175637,1.5001286360305397,761839.4285714285,1851857.7040312658,4958145.0,94.0,209919.0,104959.5,147865.2203342625,209516.0,403.0,5332876.0,1333219.0,2447511.6616709577,5002679.0,1466.0,0,0,0,0,60,124,0.5625482385114524,0.9375803975190873,0.0,717.0,109.33333333333334,244.38545374060217,59724.25,0,1,0,0,0,0,0,0,1.0,123.0,239.0,53.4,0,0,0,0,0,0,3,717,5,267,-1,485,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59791-3000-6,192.168.0.228,59791,3.27.93.216,3000,6,01/08/2023 09:08:39 AM,5750332,7,11,2143.0,4347.0,872.0,0.0,306.14285714285717,390.20354883548856,1412.0,0.0,395.1818181818182,567.1440413478427,1128.6304860310674,3.1302540444621285,338254.82352941175,1203451.4314180503,4999579.0,1.0,578351.0,96391.83333333333,89397.8232205162,180176.0,214.0,5750332.0,575033.2,1557439.6765476489,4999607.0,1.0,0,0,0,0,140,244,1.2173210172908278,1.9129330271713005,0.0,1412.0,341.5789473684211,488.0316833737418,238174.9239766082,0,1,0,0,0,0,0,0,1.0,360.55555555555554,306.14285714285717,395.1818181818182,0,0,0,0,0,0,7,2143,11,4347,-1,475,3,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59792-3000-6,192.168.0.228,59792,3.27.93.216,3000,6,01/08/2023 09:08:44 AM,1551503,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2890725960568559,1551503.0,0.0,1551503.0,1551503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.6445362980284279,0.6445362980284279,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,511,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59791-3000-6,192.168.0.228,59791,3.27.93.216,3000,6,01/08/2023 09:08:44 AM,1532419,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3051260784419927,1532419.0,0.0,1532419.0,1532419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.6525630392209963,0.6525630392209963,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59790-4000-6,192.168.0.228,59790,3.27.93.216,4000,6,01/08/2023 09:08:32 AM,16269502,6,8,2280.0,1018.0,611.0,0.0,380.0,296.6223187826567,298.0,0.0,127.24999999999999,139.95381891385253,202.71056852262598,0.8605057487315838,1251500.1538461538,3047711.1402371246,1.0341651E7,93.0,1.112131E7,2224262.0,4537778.815951753,1.0341651E7,181700.0,1.6269502E7,2324214.5714285714,4041500.530734257,1.0515054E7,3244.0,0,0,0,0,120,184,0.36878817802782166,0.4917175707037622,0.0,611.0,219.86666666666665,246.0914077175003,60560.98095238096,0,1,0,0,0,0,0,0,1.0,235.57142857142858,380.0,127.25,0,0,0,0,0,0,6,2280,8,1018,-1,474,4,0,176704.0,0.0,176704.0,176704.0,1.0341651E7,0.0,1.0341651E7,1.0341651E7,No Label
192.168.0.228-3.27.93.216-59790-4000-6,192.168.0.228,59790,3.27.93.216,4000,6,01/08/2023 09:08:49 AM,173236,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.544944468817105,173236.0,0.0,173236.0,173236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.772472234408553,5.772472234408553,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,508,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59800-3000-6,192.168.0.228,59800,3.27.93.216,3000,6,01/08/2023 09:08:46 AM,5715984,7,10,2268.0,4302.0,888.0,0.0,324.0,409.749923733977,1412.0,0.0,430.2,593.4784092300429,1149.4083958247609,2.9741160926972503,357249.0,1229985.4751331008,4961144.0,19.0,583162.0,97193.66666666666,100697.6860482239,212710.0,201.0,5715984.0,635109.3333333334,1640151.18363232,5002502.0,19.0,0,0,0,0,152,224,1.224636038169456,1.7494800545277944,0.0,1412.0,365.0,506.7092216391149,256754.23529411765,0,1,0,0,0,0,0,0,1.0,386.47058823529414,324.0,430.2,0,0,0,0,0,0,7,2268,10,4302,-1,474,3,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59801-3000-6,192.168.0.228,59801,3.27.93.216,3000,6,01/08/2023 09:08:46 AM,5364816,3,6,608.0,418.0,608.0,0.0,202.66666666666669,351.02896366729243,417.0,0.0,69.66666666666666,170.1583576162707,191.24607442268288,1.677597144058622,670602.0,1752569.7818816963,5003346.0,35.0,181652.0,90826.0,128216.84420543192,181489.0,163.0,5364816.0,1072963.2,2198996.6933663636,5003381.0,363.0,0,0,0,0,60,144,0.5591990480195407,1.1183980960390814,0.0,608.0,102.6,220.67734113154637,48698.48888888889,0,1,0,0,0,0,0,0,2.0,114.0,202.66666666666666,69.66666666666667,0,0,0,0,0,0,3,608,6,418,-1,486,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59800-3000-6,192.168.0.228,59800,3.27.93.216,3000,6,01/08/2023 09:08:52 AM,551388,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.627209877617939,551388.0,0.0,551388.0,551388.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.8136049388089694,1.8136049388089694,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59801-3000-6,192.168.0.228,59801,3.27.93.216,3000,6,01/08/2023 09:08:52 AM,535109,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7375562735816446,535109.0,0.0,535109.0,535109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.8687781367908223,1.8687781367908223,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,511,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-34.132.95.210-59683-443-6,34.132.95.210,443,192.168.0.228,59683,6,01/08/2023 09:08:10 AM,42736619,3,5,39.0,1.0,39.0,0.0,13.0,22.516660498395403,1.0,0.0,0.2,0.4472135954999579,0.9359654772877565,0.1871930954575513,6105231.285714286,7553045.529804335,1.5019823E7,26.0,2.8070027E7,1.40350135E7,1392730.9512538665,1.5019823E7,1.3050204E7,4.2736619E7,1.068415475E7,7182011.523851675,1.5290614E7,26.0,0,0,0,0,72,100,0.07019741079658173,0.11699568466096956,0.0,39.0,4.444444444444445,12.962552903567174,168.02777777777777,0,0,0,0,1,0,0,0,1.0,5.0,13.0,0.2,0,0,0,0,0,0,3,39,5,1,-1,510,1,0,90272.33333333334,156298.24432901776,270750.0,26.0,1.4155189333333334E7,1006594.0614469834,1.5019823E7,1.3050163E7,No Label
192.168.0.228-34.132.95.210-59683-443-6,34.132.95.210,443,192.168.0.228,59683,6,01/08/2023 09:08:53 AM,106,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,226415.09433962265,28301.88679245283,53.0,28.284271247461902,73.0,33.0,0,0,0,0,0,33.0,33.0,0.0,33.0,33.0,0,1,0,0,20,40,9433.962264150943,18867.924528301886,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-3.27.93.216-59802-3000-6,192.168.0.228,59802,3.27.93.216,3000,6,01/08/2023 09:08:46 AM,11264944,7,10,1697.0,4302.0,585.0,0.0,242.42857142857144,302.9174019117297,1412.0,0.0,430.2,593.4784092300429,532.5370459009828,1.5091064811329733,704059.0,1782413.5318490302,5554746.0,0.0,6136693.0,1022782.1666666666,2221748.669037199,5554746.0,591.0,1.1264944E7,1251660.4444444445,2339281.007618212,5724269.0,0.0,0,0,0,0,140,224,0.6213967863488713,0.8877096947841019,0.0,1412.0,333.27777777777777,484.0570950227154,234311.27124183008,0,1,0,0,0,0,0,0,1.0,352.88235294117646,242.42857142857142,430.2,0,0,0,0,0,0,7,1697,10,4302,-1,478,3,0,166839.0,0.0,166839.0,166839.0,5554746.0,0.0,5554746.0,5554746.0,No Label
192.168.0.228-3.27.93.216-59809-3000-6,192.168.0.228,59809,3.27.93.216,3000,6,01/08/2023 09:08:52 AM,5347963,3,7,474.0,418.0,474.0,0.0,158.0,273.6640275958826,417.0,0.0,59.71428571428571,157.54863194763524,166.7924778088405,1.8698708274533686,594218.1111111111,1651584.664430607,4994010.0,27.0,173006.0,86503.0,122056.52992773471,172810.0,196.0,5347963.0,891327.1666666667,2011617.0528808327,4994010.0,212.0,0,0,0,0,60,164,0.5609612482360106,1.3089095792173582,0.0,474.0,81.0909090909091,180.61918754410038,32623.290909090905,0,1,0,0,0,0,0,0,2.0,89.2,158.0,59.714285714285715,0,0,0,0,0,0,3,474,7,418,-1,487,1,0,0,0,0,0,0,0,0,0,No Label
