Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.228-13.248.161.58-49818-443-6,192.168.0.228,49818,13.248.161.58,443,6,06/07/2023 02:58:25 AM,232,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8620.689655172413,232.0,0.0,232.0,232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4310.3448275862065,4310.3448275862065,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,511,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.47-49856-443-6,192.168.0.228,49856,35.186.224.47,443,6,06/07/2023 02:58:28 AM,266151,10,11,936.0,3745.0,426.0,0.0,93.6,166.33580492485675,1412.0,0.0,340.4545454545455,556.0009646819623,17587.760331541114,78.90257785993664,13307.55,29871.832482113874,129553.0,6.0,230963.0,25662.555555555555,50826.26134222128,157314.0,42.0,265967.0,26596.7,39370.44484565096,129553.0,6.0,0,0,0,0,212,244,37.57265612377935,41.32992173615729,0.0,1412.0,212.77272727272725,420.14747204808725,176523.89826839825,0,1,0,0,0,0,0,0,1.0,222.9047619047619,93.6,340.45454545454544,0,0,0,0,0,0,10,936,11,3745,-1,265,5,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.47-49856-443-6,35.186.224.47,443,192.168.0.228,49856,6,06/07/2023 02:58:29 AM,97509,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.510927196463918,97509.0,0.0,97509.0,97509.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.255463598231959,10.255463598231959,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,265,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.47-49862-443-6,192.168.0.228,49862,35.186.224.47,443,6,06/07/2023 02:58:29 AM,148893,10,9,936.0,3651.0,426.0,0.0,93.6,166.33580492485675,1412.0,0.0,405.6666666666667,599.629885846261,30807.35830428563,127.60841678252167,8271.833333333334,11966.75949674519,33146.0,2.0,125860.0,13984.444444444445,20650.285289258783,61391.0,44.0,115747.0,14468.375,14010.09675644676,33253.0,2.0,0,0,0,0,212,204,67.16232462237983,60.446092160141845,0.0,1412.0,229.35000000000008,437.8251603695607,191690.87105263156,0,1,0,0,0,0,0,0,0.0,241.42105263157896,93.6,405.6666666666667,0,0,0,0,0,0,10,936,9,3651,-1,265,5,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.25-49863-443-6,192.168.0.228,49863,35.186.224.25,443,6,06/07/2023 02:58:29 AM,58338,4,5,517.0,595.0,517.0,0.0,129.25,258.5,595.0,0.0,119.0,266.092089322475,19061.332236278242,154.27337241592102,7292.25,10570.449128855134,24288.0,92.0,33992.0,11330.666666666666,14442.624322931526,27992.0,2376.0,54584.0,13646.0,13803.160894036795,26788.0,92.0,0,0,0,0,92,124,68.5659432959649,85.70742911995612,0.0,595.0,111.2,235.14997578377745,55295.51111111112,0,1,0,0,0,0,0,0,1.0,123.55555555555556,129.25,119.0,0,0,0,0,0,0,4,517,5,595,-1,261,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.25-49864-443-6,192.168.0.228,49864,35.186.224.25,443,6,06/07/2023 02:58:29 AM,58316,3,4,517.0,0.0,517.0,0.0,172.33333333333331,298.4900891710365,0.0,0.0,0.0,0.0,8865.491460319638,120.0356677412717,9719.333333333334,12581.492179652885,27392.0,0.0,34099.0,17049.5,20249.416892839163,31368.0,2731.0,54340.0,18113.333333333336,15969.024182251504,30160.0,0.0,0,0,0,0,60,104,51.44385760340215,68.59181013786954,0.0,517.0,64.625,182.78710293672256,33411.12500000001,0,1,0,0,0,0,0,0,1.0,73.85714285714286,172.33333333333334,0.0,0,0,0,0,0,0,3,517,4,0,-1,261,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.25-49865-443-6,192.168.0.228,49865,35.186.224.25,443,6,06/07/2023 02:58:29 AM,58298,4,5,517.0,595.0,517.0,0.0,129.25,258.5,595.0,0.0,119.0,266.092089322475,19074.410785961783,154.37922398710074,7287.25,10653.993225211716,24927.0,51.0,34357.0,11452.333333333334,14894.746937539197,28618.0,1943.0,54451.0,13612.75,13730.203163706889,26962.0,331.0,0,0,0,0,92,124,68.61298843871144,85.7662355483893,0.0,595.0,111.2,235.14997578377745,55295.51111111112,0,1,0,0,0,0,0,0,1.0,123.55555555555556,129.25,119.0,0,0,0,0,0,0,4,517,5,595,-1,261,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.25-49867-443-6,192.168.0.228,49867,35.186.224.25,443,6,06/07/2023 02:58:29 AM,58034,4,5,517.0,595.0,517.0,0.0,129.25,258.5,595.0,0.0,119.0,266.092089322475,19161.181376434502,155.0815039459627,7254.249999999999,10550.230596667407,25226.0,105.0,34679.0,11559.666666666666,15520.407093028627,29402.0,1182.0,53834.0,13458.5,13297.409033341795,26635.0,946.0,0,0,0,0,92,124,68.92511286487232,86.15639108109039,0.0,595.0,111.2,235.14997578377745,55295.51111111112,0,1,0,0,0,0,0,0,1.0,123.55555555555556,129.25,119.0,0,0,0,0,0,0,4,517,5,595,-1,261,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.25-49868-443-6,192.168.0.228,49868,35.186.224.25,443,6,06/07/2023 02:58:29 AM,57991,4,4,517.0,595.0,517.0,0.0,129.25,258.5,595.0,0.0,148.75,297.5,19175.38928454415,137.9524408960011,8284.42857142857,11010.162182534566,25323.0,33.0,34884.0,11628.0,15923.7645360637,29897.0,691.0,53662.0,17887.333333333332,11669.236921638592,26166.0,4541.0,0,0,0,0,92,104,68.97622044800055,68.97622044800055,0.0,595.0,123.55555555555556,245.94720526523122,60490.02777777778,0,1,0,0,0,0,0,0,1.0,139.0,129.25,148.75,0,0,0,0,0,0,4,517,4,595,-1,261,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.25-49868-443-6,35.186.224.25,443,192.168.0.228,49868,6,06/07/2023 02:58:29 AM,17832,2,2,1412.0,1412.0,1412.0,0.0,706.0,998.4347750354051,1412.0,0.0,706.0,998.4347750354051,158366.98070883803,224.31583669807088,5944.0,10192.420860619915,17713.0,1.0,17831.0,17831.0,0.0,17831.0,17831.0,119.0,119.0,0.0,119.0,119.0,0,0,0,0,40,40,112.15791834903544,112.15791834903544,0.0,1412.0,847.2,773.3842511972945,598123.2,0,0,0,0,1,0,0,0,1.0,1059.0,706.0,706.0,0,0,0,0,0,0,2,1412,2,1412,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.25-49867-443-6,35.186.224.25,443,192.168.0.228,49867,6,06/07/2023 02:58:29 AM,18688,2,2,1412.0,1412.0,1412.0,0.0,706.0,998.4347750354051,1412.0,0.0,706.0,998.4347750354051,151113.01369863015,214.04109589041096,6229.333333333333,10621.955814883308,18494.0,0.0,18688.0,18688.0,0.0,18688.0,18688.0,194.0,194.0,0.0,194.0,194.0,0,0,0,0,40,40,107.02054794520548,107.02054794520548,0.0,1412.0,847.2,773.3842511972945,598123.2,0,0,0,0,1,0,0,0,1.0,1059.0,706.0,706.0,0,0,0,0,0,0,2,1412,2,1412,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.25-49863-443-6,35.186.224.25,443,192.168.0.228,49863,6,06/07/2023 02:58:29 AM,18860,2,2,1412.0,1412.0,1412.0,0.0,706.0,998.4347750354051,1412.0,0.0,706.0,998.4347750354051,149734.88865323437,212.08907741251326,6286.666666666667,10683.374810111894,18622.0,0.0,18860.0,18860.0,0.0,18860.0,18860.0,238.0,238.0,0.0,238.0,238.0,0,0,0,0,40,40,106.04453870625663,106.04453870625663,0.0,1412.0,847.2,773.3842511972945,598123.2,0,0,0,0,1,0,0,0,1.0,1059.0,706.0,706.0,0,0,0,0,0,0,2,1412,2,1412,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.25-49865-443-6,35.186.224.25,443,192.168.0.228,49865,6,06/07/2023 02:58:29 AM,18859,2,2,1412.0,1412.0,1412.0,0.0,706.0,998.4347750354051,1412.0,0.0,706.0,998.4347750354051,149742.82835781324,212.10032345299325,6286.333333333333,10635.512321149994,18566.0,0.0,18859.0,18859.0,0.0,18859.0,18859.0,293.0,293.0,0.0,293.0,293.0,0,0,0,0,40,40,106.05016172649663,106.05016172649663,0.0,1412.0,847.2,773.3842511972945,598123.2,0,0,0,0,1,0,0,0,1.0,1059.0,706.0,706.0,0,0,0,0,0,0,2,1412,2,1412,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.25-49864-443-6,35.186.224.25,443,192.168.0.228,49864,6,06/07/2023 02:58:29 AM,18960,3,2,2007.0,1412.0,1412.0,0.0,669.0,708.9026731505531,1412.0,0.0,706.0,998.4347750354051,180327.00421940928,263.71308016877634,4740.0,9444.030601390488,18906.0,1.0,18959.0,9479.5,13404.623250953382,18958.0,1.0,54.0,54.0,0.0,54.0,54.0,0,0,0,0,60,40,158.2278481012658,105.48523206751054,0.0,1412.0,805.1666666666667,699.3563945991104,489099.3666666667,0,0,0,0,1,0,0,0,0.0,966.2,669.0,706.0,0,0,0,0,0,0,3,2007,2,1412,-1,0,2,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.39-49872-443-6,192.168.0.228,49872,35.186.224.39,443,6,06/07/2023 02:58:30 AM,2848433,9,16,1582.0,4697.0,914.0,0.0,175.77777777777774,322.5843989476931,1412.0,0.0,293.5625,495.9960979349199,2204.3699114565798,8.776755500304905,118684.70833333333,481138.76341459807,2372252.0,0.0,2704366.0,338045.75,824526.4396335547,2372252.0,1330.0,2848433.0,189895.53333333333,623721.6409706527,2440232.0,0.0,0,0,0,0,180,356,3.1596319801097654,5.617123520195139,0.0,1412.0,241.49999999999997,431.8903796103821,186529.29999999996,0,1,0,0,0,0,0,0,1.0,251.16,175.77777777777777,293.5625,0,0,0,0,0,0,9,1582,16,4697,-1,268,5,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.39-49872-443-6,192.168.0.228,49872,35.186.224.39,443,6,06/07/2023 02:58:33 AM,419,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.26968973747,419.0,0.0,419.0,419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2386.634844868735,2386.634844868735,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,507,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.47-49869-443-6,192.168.0.228,49869,35.186.224.47,443,6,06/07/2023 02:58:29 AM,3717082,15,15,1384.0,6579.0,742.0,0.0,92.26666666666667,210.46359259863402,1412.0,0.0,438.6,555.4240079177606,2142.271814288735,8.070846970822812,128175.24137931033,569672.7626143711,3079290.0,1.0,3695434.0,263959.5714285714,813955.4578746653,3079290.0,27.0,637690.0,45549.28571428572,76289.80936526852,278803.0,1.0,0,0,0,0,324,324,4.035423485411406,4.035423485411406,0.0,1412.0,256.8709677419355,443.72865146284187,196895.11612903222,0,1,0,0,0,0,0,0,1.0,265.43333333333334,92.26666666666667,438.6,0,0,0,0,0,0,15,1384,15,6579,-1,266,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.47-49869-443-6,35.186.224.47,443,192.168.0.228,49869,6,06/07/2023 02:58:33 AM,102311,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.548240169678724,102311.0,0.0,102311.0,102311.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9.774120084839362,9.774120084839362,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,266,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-104.199.240.237-49860-4070-6,192.168.0.228,49860,104.199.240.237,4070,6,06/07/2023 02:58:29 AM,4843995,9,13,796.0,8418.0,452.0,0.0,88.44444444444444,171.43519993798756,1240.0,0.0,647.5384615384615,579.58600388332,1902.1489493692707,4.541705761463421,230666.42857142858,873133.2968638049,4033938.0,0.0,4722716.0,590339.5,1393657.2468432013,4033938.0,1117.0,768906.0,64075.5,83620.99628627424,222450.0,0.0,0,0,0,0,180,284,1.8579705387804901,2.6837352226829303,0.0,1240.0,400.6086956521739,526.4085640304354,277105.97628458496,0,1,0,0,0,0,0,0,1.0,418.8181818181818,88.44444444444444,647.5384615384615,0,0,0,0,0,0,9,796,13,8418,-1,16,3,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.25-49861-443-6,192.168.0.228,49861,35.186.224.25,443,6,06/07/2023 02:58:29 AM,4647449,15,18,1496.0,5139.0,517.0,0.0,99.73333333333332,176.3792450807013,1412.0,0.0,285.50000000000006,466.41665922220227,1427.6649404867057,7.1006696361810535,145232.78125,777164.6186373418,4403256.0,0.0,4626718.0,330479.8571428571,1178916.9518217104,4425610.0,49.0,244193.0,14364.29411764706,26016.190727517896,106174.0,0.0,0,0,0,0,344,408,3.227577107355024,3.873092528826029,0.0,1412.0,195.14705882352945,367.4389771931992,135011.40196078437,0,1,0,0,0,0,0,0,1.0,201.06060606060606,99.73333333333333,285.5,0,0,0,0,0,0,15,1496,18,5139,-1,269,7,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.25-49866-443-6,192.168.0.228,49866,35.186.224.25,443,6,06/07/2023 02:58:29 AM,4390170,258,524,24916.0,317351.0,1412.0,0.0,96.57364341085277,239.65150688050764,1412.0,0.0,605.6316793893126,638.1818910238884,77962.12902917198,178.12522066343672,5621.216389244559,135868.05081513134,3796269.0,0.0,4366518.0,16990.342412451362,238382.0419466364,3821492.0,7.0,593901.0,1135.5659655831744,5327.739627753808,88129.0,0.0,0,0,0,0,5364,11760,58.76765592220802,119.35756474122869,0.0,1412.0,437.1226053639846,590.5880075546507,348794.19466737227,0,1,0,0,0,0,0,0,2.0,437.68158567774935,96.57364341085271,605.6316793893129,0,0,0,0,0,0,258,24916,524,317351,-1,569,129,0,0,0,0,0,0,0,0,0,No Label
146.75.118.248-192.168.0.228-443-49879-6,192.168.0.228,49879,146.75.118.248,443,6,06/07/2023 02:58:32 AM,1640054,9,12,929.0,6317.0,517.0,0.0,103.22222222222223,187.68509382592015,1412.0,0.0,526.4166666666666,632.1095213408014,4418.147207348051,12.80445643862946,82002.69999999998,261399.3172513735,1167310.0,0.0,1483360.0,185420.0,402945.4109638887,1167310.0,70.0,472638.0,42967.090909090904,71266.83843058361,156623.0,0.0,0,0,0,0,204,264,5.487624187984054,7.316832250645406,0.0,1412.0,329.3636363636364,521.522089698308,271985.29004329006,0,1,0,0,0,0,0,0,1.0,345.04761904761904,103.22222222222223,526.4166666666666,0,0,0,0,0,0,9,929,12,6317,-1,282,3,0,0,0,0,0,0,0,0,0,No Label
151.101.38.250-192.168.0.228-443-49876-6,192.168.0.228,49876,151.101.38.250,443,6,06/07/2023 02:58:32 AM,1818083,20,37,1275.0,36725.0,517.0,0.0,63.749999999999986,144.55043738214152,1412.0,0.0,992.5675675675676,643.7092830938055,20901.135976740337,31.351703965110506,32465.76785714286,165391.88975224228,1221525.0,0.0,1670786.0,87936.1052631579,304965.2820533465,1335404.0,119.0,596558.0,16571.055555555562,44472.54742097771,150984.0,0.0,0,0,0,0,400,764,11.000597882494914,20.35110608261559,0.0,1412.0,655.1724137931035,687.6197729909362,472820.9522081066,0,1,0,0,0,0,0,0,1.0,666.6666666666666,63.75,992.5675675675676,0,0,0,0,0,0,20,1275,37,36725,-1,284,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-35.186.224.13-49873-443-6,192.168.0.228,49873,35.186.224.13,443,6,06/07/2023 02:58:30 AM,3419495,16,20,2206.0,6705.0,684.0,0.0,137.87500000000003,219.28273225830316,1412.0,0.0,335.25,516.9095283764034,2605.9403508412793,10.527870343427905,97699.85714285716,514286.31091732316,3049865.0,0.0,3394787.0,226319.13333333333,788751.5977861894,3073074.0,58.0,369630.0,19454.21052631579,31839.821364272317,119725.0,0.0,0,0,0,0,344,436,4.679053485967957,5.848816857459947,0.0,1412.0,240.83783783783784,415.12665493755,172330.13963963967,0,1,0,0,0,0,0,0,1.0,247.52777777777777,137.875,335.25,0,0,0,0,0,0,16,2206,20,6705,-1,274,9,0,0,0,0,0,0,0,0,0,No Label
