Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.228-34.132.95.210-55806-443-6,192.168.0.228,55806,34.132.95.210,443,6,17/07/2023 03:16:03 AM,10834276,4,8,581.0,471.0,517.0,0.0,145.25,249.66293944703395,386.0,0.0,58.87500000000001,133.93115235608394,97.09924317970118,1.1075959298064773,984934.1818181818,2986812.452107156,9983148.0,2.0,578640.0,192880.0,167640.2710210169,308262.0,584.0,1.0834276E7,1547753.7142857143,3740179.1383539247,1.0024243E7,2.0,0,0,0,0,80,184,0.36919864326882573,0.7383972865376515,0.0,517.0,80.92307692307693,168.2128916673063,28295.576923076926,0,1,0,0,0,0,0,0,2.0,87.66666666666667,145.25,58.875,0,0,0,0,0,0,4,581,8,471,-1,507,2,0,851126.0,0.0,851126.0,851126.0,9983148.0,0.0,9983148.0,9983148.0,No Label
162.159.135.234-192.168.0.228-443-65191-6,162.159.135.234,443,192.168.0.228,65191,6,17/07/2023 03:14:46 AM,119625223,75,66,26483.0,335.0,1412.0,0.0,353.1066666666667,447.4982582884218,173.0,0.0,5.075757575757576,23.851018753317348,224.18349013234442,1.1786811883309927,854465.8785714286,1597986.5589411198,7193946.0,0.0,1.17839152E8,1592420.9729729732,1945676.4659451747,7242076.0,0.0,1.19625223E8,1840388.0461538464,1964805.0642570155,7247287.0,36.0,0,1,0,0,1500,1344,0.6269580788994642,0.5517231094315285,0.0,1412.0,190.07746478873236,368.13114518597627,135520.54005593836,0,0,0,1,1,0,0,0,0.0,191.4255319148936,353.1066666666667,5.075757575757576,0,0,0,0,0,0,75,26483,66,335,-1,512,72,0,8608672.285714285,7632038.0491064275,2.0109038E7,48130.0,5904597.857142857,769473.4164997576,7193946.0,5075876.0,No Label
142.250.77.74-192.168.0.228-443-51334-17,192.168.0.228,51334,142.250.77.74,443,17,17/07/2023 03:14:48 AM,106368753,40,43,5908.0,3627.0,1243.0,29.0,147.70000000000002,279.05198486377094,614.0,22.0,84.34883720930232,127.58878957340336,89.64098695412929,0.7803043437013876,1297179.914634147,3673739.2305172617,1.5004986E7,0.0,1.01161717E8,2593890.179487179,4988251.790375582,1.5004986E7,49.0,1.06368753E8,2532589.3571428577,4856888.693772241,1.5045414E7,0.0,0,0,0,0,320,344,0.37605028612115066,0.4042540575802369,22.0,1243.0,113.85714285714283,214.28222257625646,45916.87091222031,0,0,0,0,0,0,0,0,1.0,115.2289156626506,147.7,84.34883720930233,0,0,0,0,0,0,40,5908,43,3627,-1,-1,40,0,738734.2222222222,1906407.106755518,5784487.0,5515.0,1.0577224222222222E7,4902703.957054866,1.5004986E7,5143104.0,No Label
142.250.183.142-192.168.0.228-443-56027-17,142.250.183.142,443,192.168.0.228,56027,17,17/07/2023 03:14:49 AM,119636422,800,838,289530.0,544984.0,1250.0,21.0,361.9125000000001,443.57428354789846,1250.0,32.0,650.338902147972,579.1239230268175,6975.417569743101,13.691482682422583,73082.72571777651,717815.5773364888,1.4215921E7,0.0,1.16359689E8,145631.65081351672,1017974.3294448592,1.4215921E7,0.0,1.19607359E8,142900.07048984477,1001743.6803628117,1.4250052E7,17.0,0,0,0,0,6400,6704,6.686926829022018,7.004555853400564,21.0,1250.0,509.18364856619974,536.9137110965605,288276.33316348086,0,0,0,0,0,0,0,0,1.0,509.4945054945055,361.9125,650.3389021479713,0,0,0,0,0,0,800,289530,838,544984,-1,-1,800,0,1350613.4444444445,2212413.844813234,6453327.0,6768.0,8982063.333333334,3112215.2548537273,1.4215921E7,5400753.0,No Label
192.168.0.228-104.199.240.237-55783-4070-6,192.168.0.228,55783,104.199.240.237,4070,6,17/07/2023 03:14:58 AM,60982551,11,13,835.0,8598.0,439.0,0.0,75.9090909090909,160.7329801537037,1240.0,0.0,661.3846153846155,588.3835963130315,154.68359137681858,0.39355519909293396,2651415.2608695654,1.2507070496187042E7,6.0024667E7,0.0,6.0859256E7,6085925.6,1.8952327424994882E7,6.0024667E7,197.0,6.0939996E7,5078333.0,1.736813516080776E7,6.0229099E7,0.0,0,0,0,0,244,284,0.18037946625092807,0.2131757328420059,0.0,1240.0,377.31999999999994,524.5396171882539,275141.81,0,1,0,0,0,0,0,0,1.0,393.0416666666667,75.9090909090909,661.3846153846154,0,0,0,0,0,0,11,835,13,8598,-1,16,4,0,752147.0,0.0,752147.0,752147.0,6.0024667E7,0.0,6.0024667E7,6.0024667E7,No Label
192.168.0.228-34.132.95.210-55701-443-6,34.132.95.210,443,192.168.0.228,55701,6,17/07/2023 03:14:49 AM,115686769,24,21,1465.0,798.0,487.0,0.0,61.04166666666667,137.19407997326323,236.0,0.0,37.99999999999999,71.43178564196755,19.56144181016932,0.38898138818277483,2629244.7499999995,5572639.251290262,1.5365503E7,0.0,1.14465583E8,4976764.478260869,7041088.081001878,1.5365533E7,0.0,1.15363149E8,5768157.450000001,7261165.81629431,1.5464586E7,49.0,0,0,0,0,516,420,0.20745674036414657,0.18152464781862826,0.0,487.0,49.19565217391305,109.88693574462343,12075.138647343,0,0,0,0,1,0,0,0,0.0,50.28888888888889,61.041666666666664,38.0,0,0,0,0,0,0,24,1465,21,798,-1,510,10,0,322555.00000000006,581722.3703962471,1638270.0,30.0,1.4097838625E7,2620595.8183449116,1.5365503E7,7658813.0,No Label
192.168.0.228-35.186.224.39-55788-443-6,192.168.0.228,55788,35.186.224.39,443,6,17/07/2023 03:15:00 AM,91113807,14,17,1666.0,4777.0,913.0,0.0,119.0,265.169901993188,1412.0,0.0,281.0,482.82424338469167,70.71376130732854,0.34023383525177475,3037126.9000000004,9131802.483311048,2.9985821E7,5.0,9.109115E7,7007011.538461538,1.3092184730437275E7,2.9985821E7,230.0,9.1069869E7,5691866.8125,1.2088019354460305E7,3.0080631E7,5.0,0,0,0,0,280,364,0.15365399011370473,0.18657984513807002,0.0,1412.0,201.34375,397.0592390494347,157656.03931451615,0,1,0,0,0,0,0,0,1.0,207.83870967741936,119.0,281.0,0,0,0,0,0,0,14,1666,17,4777,-1,268,7,0,313585.0,224926.3986485357,573033.0,173520.0,2.9971519666666668E7,12682.84125633264,2.9985821E7,2.9961638E7,No Label
192.168.0.228-192.168.0.255-57621-57621-17,192.168.0.228,57621,192.168.0.255,57621,17,17/07/2023 03:15:01 AM,90013473,3,1,132.0,44.0,44.0,44.0,44.0,0.0,44.0,44.0,44.0,0.0,1.9552628527065052,0.04443779210696603,3.0004491E7,3007.952625956732,3.0007094E7,3.0001198E7,6.0008292E7,3.0004146E7,4169.101581875884,3.0007094E7,3.0001198E7,0,0,0,0,0,0,0,0,0,24,8,0.033328344080224524,0.011109448026741508,44.0,44.0,44.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,55.0,44.0,44.0,0,0,0,0,0,0,3,132,1,44,-1,-1,3,0,0,0,0,0,3.0004491E7,3007.952625956732,3.0007094E7,3.0001198E7,No Label
192.168.0.228-34.132.95.210-55674-443-6,34.132.95.210,443,192.168.0.228,55674,6,17/07/2023 03:14:51 AM,116194144,16,16,756.0,412.0,487.0,0.0,47.25,124.37872272485623,236.0,0.0,25.75,61.987633175228325,10.052141698294193,0.275401142419019,3748198.1935483883,6398652.121906865,1.5352957E7,0.0,1.01529947E8,6768663.133333334,7524957.694790391,1.5353018E7,0.0,1.15880607E8,7725373.800000003,7522022.028373575,1.5458878E7,48.0,0,0,0,0,380,320,0.1377005712095095,0.1377005712095095,0.0,487.0,35.39393939393939,95.96188676824363,9208.683712121212,0,0,0,0,1,0,0,0,1.0,36.5,47.25,25.75,0,0,0,0,0,0,16,756,16,412,-1,512,5,0,152890.875,238985.79364917282,649719.0,32.0,1.4332185E7,1693592.3552717331,1.5352957E7,1.0240242E7,No Label
192.168.0.228-35.186.224.47-65193-443-6,35.186.224.47,443,192.168.0.228,65193,6,17/07/2023 03:14:59 AM,93219889,8,10,160.0,673.0,40.0,0.0,20.0,21.380899352993953,501.0,0.0,67.30000000000001,153.87733209713943,8.935861316033106,0.1930918411627802,5483522.882352942,1.1624949274156887E7,2.9821044E7,28244.0,9.0119773E7,1.2874253285714285E7,1.591869083841216E7,2.992981E7,100270.0,9.3219889E7,1.0357765444444444E7,1.4611419632852972E7,2.9821044E7,41509.0,0,1,0,0,160,200,0.08581859607234675,0.10727324509043344,0.0,501.0,70.21052631578948,153.14066843097356,23452.06432748538,0,0,0,1,1,0,0,0,1.0,74.11111111111111,20.0,67.3,0,0,0,0,0,0,8,160,10,673,-1,508,4,0,1198452.6666666667,1750107.8669283025,3219276.0,178967.0,2.9802105E7,19659.833442834657,2.9821044E7,2.9781796E7,No Label
192.168.0.228-35.186.224.47-55785-443-6,192.168.0.228,55785,35.186.224.47,443,6,17/07/2023 03:14:59 AM,92991129,20,27,1488.0,13997.0,741.0,0.0,74.4,183.43373965033058,1412.0,0.0,518.4074074074074,631.4836168932321,166.52126032365948,0.5054245550669677,2021546.2826086958,7639408.885974867,3.0874206E7,0.0,9.2971488E7,4893236.2105263155,1.1448811063575475E7,3.0874206E7,27.0,9.2950851E7,3575032.730769231,9991772.226078726,3.096015E7,0.0,0,0,0,0,400,564,0.21507427875190116,0.29035027631506655,0.0,1412.0,322.60416666666674,533.5290272899806,284653.2229609929,0,1,0,0,0,0,0,0,1.0,329.468085106383,74.4,518.4074074074074,0,0,0,0,0,0,20,1488,27,13997,-1,266,9,0,312106.3333333333,233520.99445731498,581738.0,174815.0,3.0625845333333332E7,380663.5562229898,3.0874206E7,3.0187591E7,No Label
192.168.0.228-104.18.8.135-55692-443-6,192.168.0.228,55692,104.18.8.135,443,6,17/07/2023 03:14:54 AM,90096403,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.03329766672261045,0.0665953334452209,1.80192806E7,2.464129992929271E7,4.501648E7,21768.0,4.5031921E7,4.5031921E7,0.0,4.5031921E7,4.5031921E7,9.0096403E7,3.0032134333333332E7,2.5989739753553327E7,4.5039937E7,21768.0,0,0,0,0,40,116,0.022198444481740298,0.044396888963480596,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,8,2,0,22612.5,1194.3033534240788,23457.0,21768.0,4.5012472E7,5668.167957991365,4.501648E7,4.5008464E7,No Label
192.168.0.228-104.18.8.135-55692-443-6,192.168.0.228,55692,104.18.8.135,443,6,17/07/2023 03:17:03 AM,1047,1,1,0.0,39.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,37249.28366762178,1910.2196752626553,1047.0,0.0,1047.0,1047.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,955.1098376313277,955.1098376313277,0.0,39.0,26.0,22.516660498395403,507.0,0,0,0,1,1,0,0,0,1.0,39.0,0.0,39.0,0,0,0,0,0,0,1,0,1,39,-1,8,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-104.19.167.65-55691-443-6,192.168.0.228,55691,104.19.167.65,443,6,17/07/2023 03:14:54 AM,90068664,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.03330792160967326,0.06661584321934652,1.80137328E7,2.463738471467168E7,4.5003751E7,19873.0,4.502397E7,4.502397E7,0.0,4.502397E7,4.502397E7,9.0068664E7,3.0022888E7,2.598337324285473E7,4.5026201E7,19873.0,0,0,0,0,40,116,0.022205281073115507,0.044410562146231014,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,8,2,0,21161.5,1822.214175117733,22450.0,19873.0,4.50026355E7,1577.5552288271874,4.5003751E7,4.500152E7,No Label
192.168.0.228-104.19.167.65-55691-443-6,192.168.0.228,55691,104.19.167.65,443,6,17/07/2023 03:17:03 AM,512,1,1,0.0,39.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,76171.875,3906.25,512.0,0.0,512.0,512.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,1953.125,1953.125,0.0,39.0,26.0,22.516660498395403,507.0,0,0,0,1,1,0,0,0,1.0,39.0,0.0,39.0,0,0,0,0,0,0,1,0,1,39,-1,8,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-34.132.95.210-55806-443-6,192.168.0.228,55806,34.132.95.210,443,6,17/07/2023 03:16:14 AM,51019670,2,2,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.019600283576902792,0.07840113430761117,1.7006556666666668E7,2.4387922008445438E7,4.5000848E7,361680.0,6018822.0,6018822.0,0.0,6018822.0,6018822.0,4.5362528E7,4.5362528E7,0.0,4.5362528E7,4.5362528E7,0,0,0,0,40,40,0.039200567153805585,0.039200567153805585,0.0,1.0,0.2,0.4472135954999579,0.2,0,0,0,0,1,0,0,0,1.0,0.25,0.5,0.0,0,0,0,0,0,0,2,1,2,0,-1,507,1,0,0,0,0,0,4.5000848E7,0.0,4.5000848E7,4.5000848E7,No Label
146.75.118.248-192.168.0.228-443-55794-6,192.168.0.228,55794,146.75.118.248,443,6,17/07/2023 03:15:04 AM,76700083,19,48,1895.0,53050.0,642.0,0.0,99.73684210526316,225.0019363139554,1412.0,0.0,1105.2083333333333,543.5028610127807,716.3616759058787,0.8735323011319296,1162122.4696969697,6668513.519077252,4.501007E7,0.0,7.6415987E7,4245332.611111111,1.2497470136416024E7,4.501007E7,196.0,7.6700083E7,1631916.6595744682,7906649.570365254,4.5150279E7,0.0,0,0,0,0,380,1008,0.2477181152463681,0.6258141858855615,0.0,1412.0,808.0147058823529,660.3796170283266,436101.2385864794,0,1,0,0,0,0,0,0,2.0,820.0746268656717,99.73684210526316,1105.2083333333333,0,0,0,0,0,0,19,1895,48,53050,-1,285,5,0,334764.5,239162.6052803824,503878.0,165651.0,3.7945195E7,9991242.04147062,4.501007E7,3.088032E7,No Label
192.168.0.228-20.207.73.85-55703-443-6,192.168.0.228,55703,20.207.73.85,443,6,17/07/2023 03:14:50 AM,90421380,142,82,96169.0,14595.0,1412.0,0.0,677.2464788732394,664.5137633293838,969.0,0.0,177.9878048780488,361.74745620621184,1224.9757745347395,2.477290216097122,405477.04035874427,3537445.908182803,4.4960604E7,0.0,9.0421251E7,641285.4680851063,4438289.801490627,4.4960604E7,4.0,9.0379429E7,1115795.4197530868,5835207.012423267,4.5026508E7,0.0,0,1,0,0,2840,1688,1.5704250477044257,0.9068651683926965,0.0,1412.0,492.653333333333,619.5762051019803,383874.6739285712,0,0,0,1,1,0,0,0,0.0,494.85267857142856,677.2464788732394,177.9878048780488,0,0,0,0,0,0,142,96169,82,14595,-1,651,95,0,1817412.6666666667,1653560.8330101839,3279584.0,22934.0,2.821623E7,1.4513746180420684E7,4.4960604E7,1.923718E7,No Label
142.250.199.129-192.168.0.228-443-55790-6,192.168.0.228,55790,142.250.199.129,443,6,17/07/2023 03:15:00 AM,80788036,20,29,1444.0,11965.0,517.0,0.0,72.20000000000002,144.87075909963772,1412.0,0.0,412.58620689655174,597.5698116563082,165.97754647730264,0.6065254513675762,1683084.0833333335,8178860.744968995,4.5000163E7,0.0,8.0741391E7,4249546.894736842,1.2780922705704272E7,4.5022495E7,89.0,8.0788036E7,2885287.0,1.0628980184752792E7,4.5020129E7,0.0,0,0,0,0,412,628,0.24756140872145968,0.35896404264611653,0.0,1412.0,268.18,491.60502189361364,241675.49755102035,0,1,0,0,0,0,0,0,1.0,273.6530612244898,72.2,412.58620689655174,0,0,0,0,0,0,20,1444,29,11965,-1,269,11,0,171298.0,81488.39967750011,228919.0,113677.0,4.0212737E7,6770442.778057577,4.5000163E7,3.5425311E7,No Label
192.168.0.1-239.255.255.250-52987-1900-17,192.168.0.1,52987,239.255.255.250,1900,17,17/07/2023 03:15:10 AM,89992638,35,1,15378.0,386.0,466.0,386.0,439.37142857142845,25.90603576535072,386.0,386.0,386.0,0.0,175.16988445210373,0.40003272267671497,2571218.2285714285,8520159.79273086,3.002182E7,0.0,8.9992637E7,2646842.2647058824,8636358.264712766,3.002182E7,0.0,0,0,0,0,0,0,0,0,0,280,8,0.3889207026023618,0.011112020074353194,386.0,466.0,436.4864864864866,27.991686882618094,783.5345345345338,0,0,0,0,0,0,0,0,0.0,448.6111111111111,439.37142857142857,386.0,0,0,0,0,0,0,35,15378,1,386,-1,-1,35,0,12.666666666666666,1.5275252316519465,14.0,11.0,2.9997529666666668E7,27670.73855778579,3.002182E7,2.9967408E7,No Label
134.221.96.0-0.0.1.126-0-0-0,134.221.96.0,0,0.0.1.126,0,0,17/07/2023 03:15:10 AM,89992083,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04444835441802142,2.9997361E7,27612.38642348756,3.0021829E7,2.9967423E7,5.9989252E7,2.9994626E7,38470.85153723531,3.0021829E7,2.9967423E7,0,0,0,0,0,0,0,0,0,0,0,0.033336265813516064,0.011112088604505355,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,2.9997361E7,27612.38642348756,3.0021829E7,2.9967423E7,No Label
134.221.96.0-0.0.1.135-0-0-0,134.221.96.0,0,0.0.1.135,0,0,17/07/2023 03:15:10 AM,89992729,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044448035351833816,2.9997576333333332E7,27900.615948995342,3.0022476E7,2.9967422E7,5.9989898E7,2.9994949E7,38929.05673144419,3.0022476E7,2.9967422E7,0,0,0,0,0,0,0,0,0,0,0,0.033336026513875364,0.011112008837958454,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,2.9997576333333332E7,27900.615948995342,3.0022476E7,2.9967422E7,No Label
