Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.228-117.18.232.200-61581-443-6,192.168.0.228,61581,117.18.232.200,443,6,28/07/2023 11:11:04 AM,619803,1,3,0.0,58.0,0.0,0.0,0.0,0.0,57.0,0.0,19.333333333333332,32.624121954978854,93.57812078999295,6.453663502758134,206601.0,327584.1751718175,584318.0,170.0,0,0,0,0,0,619633.0,309816.5,388203.74419175816,584318.0,35315.0,0,0,0,0,20,72,1.6134158756895336,4.840247627068601,0.0,57.0,11.8,25.27251471460646,638.7,0,0,0,0,1,0,0,0,3.0,14.75,0.0,19.333333333333332,0,0,0,0,0,0,1,0,3,58,-1,138,0,0,0,0,0,0,0,0,0,0,No Label
142.250.192.68-192.168.0.228-443-61714-6,192.168.0.228,61714,142.250.192.68,443,6,28/07/2023 11:11:26 AM,132082,5,8,591.0,4484.0,517.0,0.0,118.2,225.22699660564672,1412.0,0.0,560.5,710.0758510791043,38423.10080101755,98.42370648536514,11006.833333333332,18575.43639440065,59825.0,0.0,105350.0,26337.5,39417.642120417775,83866.0,396.0,110942.0,15848.857142857145,22768.67105204409,59825.0,0.0,0,0,0,0,100,184,37.85527172514044,60.568434760224704,0.0,1412.0,362.5,586.765154174859,344293.3461538461,0,1,0,0,0,0,0,0,1.0,390.38461538461536,118.2,560.5,0,0,0,0,0,0,5,591,8,4484,-1,261,2,0,0,0,0,0,0,0,0,0,No Label
142.250.192.68-192.168.0.228-443-61712-6,192.168.0.228,61712,142.250.192.68,443,6,28/07/2023 11:11:26 AM,137638,5,7,591.0,4484.0,517.0,0.0,118.2,225.22699660564672,1412.0,0.0,640.5714285714286,726.9128460237071,36872.08474403871,87.18522501053488,12512.545454545456,19885.900851425547,59448.0,1.0,107003.0,26750.75,43903.22522226205,91994.0,530.0,123107.0,20517.833333333336,24528.349470901354,59448.0,1.0,0,0,0,0,100,164,36.327177087722866,50.85804792281201,0.0,1412.0,390.38461538461536,600.9921711167208,361191.58974358975,0,1,0,0,0,0,0,0,1.0,422.9166666666667,118.2,640.5714285714286,0,0,0,0,0,0,5,591,7,4484,-1,261,2,0,0,0,0,0,0,0,0,0,No Label
142.250.192.68-192.168.0.228-443-61714-6,142.250.192.68,443,192.168.0.228,61714,6,28/07/2023 11:11:26 AM,752,2,2,956.0,0.0,956.0,0.0,478.0,675.9940828143394,0.0,0.0,0.0,0.0,1271276.5957446808,5319.148936170213,250.66666666666666,182.22605009529602,392.0,45.0,360.0,360.0,0.0,360.0,360.0,437.0,437.0,0.0,437.0,437.0,0,0,0,0,40,40,2659.5744680851067,2659.5744680851067,0.0,956.0,191.2,427.53619729795986,182787.20000000004,0,0,0,0,1,0,0,0,1.0,239.0,478.0,0.0,0,0,0,0,0,0,2,956,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
142.250.192.68-192.168.0.228-443-61712-6,142.250.192.68,443,192.168.0.228,61712,6,28/07/2023 11:11:26 AM,74,2,1,956.0,0.0,956.0,0.0,478.0,675.9940828143394,0.0,0.0,0.0,0.0,1.2918918918918919E7,40540.54054054054,37.0,50.91168824543142,73.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,20,27027.027027027027,13513.513513513513,0.0,956.0,239.0,478.00000000000006,228484.00000000003,0,0,0,0,1,0,0,0,0.0,318.6666666666667,478.0,0.0,0,0,0,0,0,0,2,956,1,0,-1,261,1,0,0,0,0,0,0,0,0,0,No Label
192.168.0.228-52.74.166.77-61691-80-6,192.168.0.228,61691,52.74.166.77,80,6,28/07/2023 11:10:58 AM,30164810,5,7,109.0,325.0,109.0,0.0,21.799999999999997,48.746281909495416,325.0,0.0,46.42857142857142,122.83845372799884,14.387625846143239,0.3978145395246978,2742255.4545454546,4662898.4276317535,1.0238357E7,16.0,2.0543524E7,5135881.0,5879195.9389032675,1.0238373E7,112.0,3.016481E7,5027468.333333334,5449674.2977561755,1.0238382E7,100.0,0,0,0,0,100,164,0.16575605813529076,0.23205848138940707,0.0,325.0,33.38461538461538,92.6539605751228,8584.756410256408,0,1,0,0,0,0,0,0,1.0,36.166666666666664,21.8,46.42857142857143,0,0,0,0,0,0,5,109,7,325,-1,126,1,0,87100.5,123143.35305041843,174176.0,25.0,1.0227291E7,15649.68728122067,1.0238357E7,1.0216225E7,No Label
192.168.0.228-52.74.166.77-61692-443-6,192.168.0.228,61692,52.74.166.77,443,6,28/07/2023 11:10:58 AM,30353321,8,10,704.0,669.0,430.0,0.0,87.99999999999999,156.3622168464711,377.0,0.0,66.89999999999999,142.45346218638875,45.23393008626634,0.5930158350712266,1785489.4705882352,3920114.5326492554,1.0239715E7,1.0,2.0592664E7,2941809.1428571427,4942372.084797287,1.0239744E7,168.0,3.0353321E7,3372591.222222222,4971234.652855761,1.023974E7,1.0,0,0,0,0,160,224,0.2635625933649896,0.329453241706237,0.0,430.0,72.26315789473685,141.67091840884996,20070.64912280702,0,1,0,0,0,0,0,0,1.0,76.27777777777777,88.0,66.9,0,0,0,0,0,0,8,704,10,669,-1,126,3,0,180839.0,255709.6110669288,361653.0,25.0,1.01760545E7,90029.54248745242,1.0239715E7,1.0112394E7,No Label
