Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.29.47-99.83.252.222-50836-443-6,192.168.29.47,50836,99.83.252.222,443,6,29/07/2023 05:02:54 AM,63860380,16,29,2489.0,8114.0,827.0,0.0,155.56249999999997,245.67837206396493,1460.0,0.0,279.7931034482758,455.00693709863566,166.0340887417206,0.7046622647719917,1451372.2727272727,7085347.604610123,4.4958191E7,0.0,4.8846483E7,3256432.1999999997,1.1550313609267432E7,4.4958191E7,246.0,6.386038E7,2280727.8571428573,8842763.818699466,4.5015534E7,0.0,0,0,0,0,344,628,0.25054658303004146,0.45411568174195016,0.0,1460.0,230.5,392.0229443398547,153681.98888888882,0,1,0,0,0,0,0,0,1.0,235.62222222222223,155.5625,279.7931034482759,0,0,0,0,0,0,16,2489,29,8114,-1,343,10,0,1957109.5,2747954.837513255,3900207.0,14012.0,2.99730805E7,2.119214650275947E7,4.4958191E7,1.498797E7,No Label
192.168.29.47-99.83.252.222-50836-443-6,192.168.29.47,50836,99.83.252.222,443,6,29/07/2023 05:03:58 AM,266,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7518.796992481202,266.0,0.0,266.0,266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3759.398496240601,3759.398496240601,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
192.168.29.47-75.2.36.229-50844-443-6,192.168.29.47,50844,75.2.36.229,443,6,29/07/2023 05:02:57 AM,60523554,13,20,2025.0,7046.0,1076.0,0.0,155.76923076923077,313.70611349003974,1460.0,0.0,352.3,561.200695876824,149.87553440764566,0.5452422704720876,1891361.0625,8291107.686047065,4.4958201E7,0.0,6.0512186E7,5042682.166666667,1.3282907183123708E7,4.4958201E7,29.0,6.0523068E7,3185424.6315789474,1.0694977133371495E7,4.5027014E7,0.0,0,0,0,0,260,436,0.2147924095799133,0.3304498608921743,0.0,1460.0,266.7941176470588,478.0822028601589,228562.59269162212,0,1,0,0,0,0,0,0,1.0,274.8787878787879,155.76923076923077,352.3,0,0,0,0,0,0,13,2025,20,7046,-1,334,7,0,296587.0,400014.5487579171,579440.0,13734.0,2.9964947E7,2.1203663150904655E7,4.4958201E7,1.4971693E7,No Label
192.168.29.47-75.2.36.229-50844-443-6,75.2.36.229,443,192.168.29.47,50844,6,29/07/2023 05:03:58 AM,0,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,334,0,0,0,0,0,0,0,0,0,0,No Label
192.168.29.47-52.95.34.225-50847-443-6,192.168.29.47,50847,52.95.34.225,443,6,29/07/2023 05:02:58 AM,65829913,12,19,1275.0,6720.0,631.0,0.0,106.25,222.76327631081222,1460.0,0.0,353.6842105263158,538.8663050672608,121.4493478063688,0.4709105418383281,2194330.4333333336,8741642.047197388,4.494819E7,0.0,6.3642073E7,5785643.0,1.4106147668813111E7,4.494819E7,224.0,6.5829913E7,3657217.388888889,1.4886789667673346E7,6.3274873E7,0.0,0,0,0,0,264,404,0.1822879516793528,0.2886225901589753,0.0,1460.0,249.84375000000003,450.3535607021408,202818.32963709682,0,1,0,0,0,0,0,0,1.0,257.9032258064516,106.25,353.6842105263158,0,0,0,0,0,0,12,1275,19,6720,-1,32748,4,0,437977.0,0.0,437977.0,437977.0,3.1637423E7,1.8824267216988236E7,4.494819E7,1.8326656E7,No Label
192.168.29.47-52.95.34.225-50843-443-6,192.168.29.47,50843,52.95.34.225,443,6,29/07/2023 05:02:57 AM,67963635,28,30,20283.0,12011.0,1460.0,0.0,724.3928571428573,705.0461156068269,1460.0,0.0,400.3666666666667,605.1210470717372,475.1658736322741,0.8533975559135412,1192344.4736842108,6360320.693132706,4.488888E7,0.0,6.4479303E7,2388122.3333333335,9172774.111578636,4.488888E7,2.0,6.7963635E7,2343573.620689655,8863060.413730133,4.502237E7,0.0,0,0,0,0,596,624,0.41198502699274403,0.44141252892079713,0.0,1460.0,547.3559322033898,667.8033409338997,445961.3021624782,0,1,0,0,0,0,0,0,1.0,556.7931034482758,724.3928571428571,400.3666666666667,0,0,0,0,0,0,28,20283,30,12011,-1,884,17,0,896767.0,1079491.8395763815,1660083.0,133451.0,3.138264E7,1.910070778466599E7,4.488888E7,1.78764E7,No Label
192.168.29.47-49.44.118.102-50852-80-6,192.168.29.47,50852,49.44.118.102,80,6,29/07/2023 05:04:06 AM,92965,2,3,124.0,0.0,124.0,0.0,62.0,87.68124086713189,0.0,0.0,0.0,0.0,1333.8353143656213,53.78368203087183,23241.25,32801.80622440376,69816.0,86.0,390.0,390.0,0.0,390.0,390.0,92965.0,46482.5,33671.717813322204,70292.0,22673.0,0,0,0,0,40,84,21.51347281234873,32.2702092185231,0.0,124.0,20.666666666666668,50.622788017519014,2562.666666666667,0,1,0,0,0,0,0,0,1.0,24.8,62.0,0.0,0,0,0,0,0,0,2,124,3,0,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.29.47-49.44.118.102-50852-80-6,192.168.29.47,50852,49.44.118.102,80,6,29/07/2023 05:04:06 AM,226265,0,2,0.0,179.0,0,0,0,0,179.0,0.0,89.5,126.572113832392,791.1077718604291,8.839192981680773,226265.0,0.0,226265.0,226265.0,0,0,0,0,0,226265.0,226265.0,0.0,226265.0,226265.0,0,0,0,0,0,40,0.0,8.839192981680773,0.0,179.0,59.666666666666664,103.345698184943,10680.333333333332,0,0,0,0,1,0,0,0,0.0,89.5,0.0,89.5,0,0,0,0,0,0,0,0,2,179,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.29.47-49.44.118.102-50852-80-6,192.168.29.47,50852,49.44.118.102,80,6,29/07/2023 05:04:07 AM,406,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4926.108374384236,406.0,0.0,406.0,406.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2463.054187192118,2463.054187192118,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
192.168.29.47-54.240.206.54-50840-443-6,192.168.29.47,50840,54.240.206.54,443,6,29/07/2023 05:02:56 AM,70564001,18,27,5604.0,10284.0,1460.0,0.0,311.3333333333333,520.0427584230313,1460.0,0.0,380.8888888888889,516.1792572750533,225.15730081688537,0.6377189411354381,1603727.2954545452,7462908.655838997,4.4933822E7,0.0,6.8392442E7,4023084.823529412,1.180771082616176E7,4.4933822E7,7.0,7.0564001E7,2714000.0384615385,1.310692595528756E7,6.6942552E7,0.0,0,0,0,0,396,564,0.25508757645417524,0.38263136468126285,0.0,1460.0,345.39130434782606,509.884931605417,259982.6434782608,0,1,0,0,0,0,0,0,1.0,353.06666666666666,311.3333333333333,380.8888888888889,0,0,0,0,0,0,18,5604,27,10284,-1,896,9,0,1555699.0,0.0,1555699.0,1555699.0,3.3471257E7,1.6210514882583156E7,4.4933822E7,2.2008692E7,No Label
192.168.29.47-54.240.206.54-50840-443-6,192.168.29.47,50840,54.240.206.54,443,6,29/07/2023 05:04:07 AM,4315017,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4634975945633586,4315017.0,0.0,4315017.0,4315017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.2317487972816793,0.2317487972816793,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
192.168.29.47-52.95.34.225-50843-443-6,192.168.29.47,50843,52.95.34.225,443,6,29/07/2023 05:04:05 AM,5989979,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33389098693000424,5989979.0,0.0,5989979.0,5989979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.16694549346500212,0.16694549346500212,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
192.168.29.47-52.95.34.225-50847-443-6,192.168.29.47,50847,52.95.34.225,443,6,29/07/2023 05:04:03 AM,7728797,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2587724842559586,7728797.0,0.0,7728797.0,7728797.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.1293862421279793,0.1293862421279793,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
192.168.29.47-8.241.130.254-50851-80-6,192.168.29.47,50851,8.241.130.254,80,6,29/07/2023 05:03:28 AM,60120631,8,8,246.0,352.0,246.0,0.0,30.750000000000004,86.97413408594535,352.0,0.0,44.00000000000001,124.45079348883236,9.946668723420418,0.2661316046400112,4008042.0666666664,1.544058789911329E7,5.9822275E7,0.0,6.0064792E7,8580684.57142857,2.259549022027067E7,5.9822275E7,14.0,298226.0,42603.71428571428,66732.67132300911,181761.0,0.0,0,0,0,0,160,184,0.1330658023200056,0.1330658023200056,0.0,352.0,35.17647058823529,101.05211235676722,10211.529411764706,0,1,0,0,0,0,0,0,1.0,37.375,30.75,44.0,0,0,0,0,0,0,8,246,8,352,-1,11,1,0,0,0,0,0,0,0,0,0,No Label
192.168.29.47-8.241.130.254-50851-80-6,192.168.29.47,50851,8.241.130.254,80,6,29/07/2023 05:04:28 AM,15765,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,126.86330478908975,15765.0,0.0,15765.0,15765.0,0,0,0,0,0,15765.0,15765.0,0.0,15765.0,15765.0,0,0,0,0,0,40,0.0,126.86330478908975,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,11,0,0,0,0,0,0,0,0,0,0,No Label
162.159.136.234-192.168.29.47-443-50326-6,162.159.136.234,443,192.168.29.47,50326,6,29/07/2023 05:02:47 AM,119817451,105,100,29292.0,375.0,925.0,0.0,278.97142857142853,194.33587385794692,213.0,0.0,3.750000000000001,23.074484136851645,247.60166196491693,1.7109360805881273,587340.446078431,1104009.933999593,7056791.0,0.0,1.19754895E8,1151489.3749999998,1358478.2966008752,7104987.0,0.0,1.19817451E8,1210277.2828282826,1365825.5243378254,7104637.0,28.0,0,1,0,0,2100,2092,0.8763331144475773,0.8346029661405499,0.0,925.0,145.0485436893204,195.86923854353677,38364.75860762491,0,0,0,1,1,0,0,0,0.0,145.7560975609756,278.9714285714286,3.75,0,0,0,0,0,0,105,29292,100,375,-1,509,102,0,2.0218273E7,2.801929901936993E7,6.0820939E7,462242.0,5970759.0,915308.3574945296,7056791.0,5013019.0,No Label
192.168.29.47-35.186.224.47-50370-443-6,192.168.29.47,50370,35.186.224.47,443,6,29/07/2023 05:02:48 AM,90177974,7,8,129.0,203.0,43.0,0.0,18.428571428571427,22.984466804468497,43.0,0.0,25.375,21.036957275912584,3.6816085488902197,0.1663377356426304,6441283.857142856,1.2677110496741379E7,2.9842105E7,19002.0,9.0018403E7,1.5003067166666666E7,1.6245378013126347E7,2.9842105E7,168501.0,9.0135129E7,1.2876447E7,1.5961009001258055E7,3.0009366E7,21739.0,0,1,0,0,140,160,0.07762427663322753,0.08871345900940289,0.0,43.0,23.4375,21.379020089798317,457.0625,0,0,0,1,1,0,0,0,1.0,25.0,18.428571428571427,25.375,0,0,0,0,0,0,7,129,8,203,-1,267,3,0,167828.33333333334,7942.392670557993,175413.0,159571.0,2.9832999333333332E7,9309.27657411323,2.9842105E7,2.9823499E7,No Label
192.168.29.47-224.0.0.22-0-0-0,192.168.29.47,0,224.0.0.22,0,0,29/07/2023 05:02:48 AM,117497750,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12766201905993946,8392696.428571427,7018551.264305725,1.9511189E7,498815.0,1.00499461E8,7730727.769230769,6835129.527931239,1.9511189E7,498815.0,0,0,0,0,0,0,0,0,0,0,0,0.11915121778927681,0.00851080127066263,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,1,0,-1,-1,0,0,3202298.2,2442168.337195186,6007899.0,498815.0,1.4498037E7,4254937.527173852,1.9511189E7,6500007.0,No Label
192.168.29.47-20.190.146.37-50858-443-6,192.168.29.47,50858,20.190.146.37,443,6,29/07/2023 05:04:49 AM,1089958,17,21,7383.0,21276.0,1440.0,0.0,434.2941176470589,605.2096501116248,1460.0,0.0,1013.1428571428571,659.3104948136565,26293.673701188487,34.86372869413317,29458.324324324327,72717.32688486823,272992.0,0.0,1064324.0,66520.25,118455.14922619447,346080.0,3.0,1089958.0,54497.9,98781.95288662164,292680.0,0.0,0,0,0,0,364,456,15.59693125790168,19.26679743623149,0.0,1460.0,734.8461538461538,693.1304099389856,480429.7651821863,0,1,0,0,0,0,0,0,1.0,754.1842105263158,434.29411764705884,1013.1428571428571,0,0,0,0,0,0,17,7383,21,21276,-1,16385,9,0,0,0,0,0,0,0,0,0,No Label
192.168.29.47-20.190.146.37-50858-443-6,192.168.29.47,50858,20.190.146.37,443,6,29/07/2023 05:04:51 AM,1297,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,23901.310717039323,2313.030069390902,648.5,794.0809152724929,1210.0,87.0,87.0,87.0,0.0,87.0,87.0,0,0,0,0,0,0,0,0,0,40,20,1542.0200462606015,771.0100231303007,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,254,1,0,0,0,0,0,0,0,0,0,No Label
192.168.29.47-54.206.45.135-50453-443-6,192.168.29.47,50453,54.206.45.135,443,6,29/07/2023 05:02:50 AM,118435146,702,311,860990.0,22260.0,1460.0,0.0,1226.481481481481,507.0163813193711,1013.0,0.0,71.57556270096462,171.23098881313592,7457.668013513488,8.55320429967638,117030.77667984195,1297467.1705059865,3.3605504E7,0.0,1.18435037E8,168951.55064194015,1568438.903070878,3.3755625E7,1.0,1.1838153E8,381875.9032258065,2362971.7799912067,3.4039824E7,0.0,0,1,0,0,14088,6328,5.927294588719467,2.6259097109569147,0.0,1460.0,871.1282051282045,686.4869704844729,471264.3606449495,0,0,0,1,1,0,0,0,0.0,871.9881539980257,1226.4814814814815,71.57556270096462,0,0,0,0,0,0,702,860990,311,22260,-1,2811,654,0,4217257.0,7394243.83478987,2.0715213E7,423443.0,1.2273752E7,1.019566529550807E7,3.3605504E7,5033993.0,No Label
192.168.29.47-54.252.99.169-50623-443-6,54.252.99.169,443,192.168.29.47,50623,6,29/07/2023 05:02:51 AM,106179459,8,14,268.0,515.0,67.0,0.0,33.5,35.81300641626487,103.0,0.0,36.785714285714285,51.21625128418123,7.374307680358402,0.20719638437788612,5056164.714285715,9259875.217366247,2.9654152E7,24.0,9.0985227E7,1.299788957142857E7,1.2021663572639104E7,2.9887981E7,538563.0,1.06179459E8,8167650.692307694,1.0742558393957036E7,2.9654152E7,36.0,0,0,0,0,172,280,0.07534413977377677,0.13185224460410935,0.0,103.0,34.04347826086957,44.89632325588849,2015.6798418972335,0,0,0,0,1,0,0,0,1.0,35.59090909090909,33.5,36.785714285714285,0,0,0,0,0,0,8,268,14,515,-1,255,4,0,969169.2,1924833.224135847,4406781.0,36.0,1.95071718E7,9015042.699988099,2.9654152E7,6770737.0,No Label
192.168.29.47-52.109.124.112-50813-443-6,192.168.29.47,50813,52.109.124.112,443,6,29/07/2023 05:04:13 AM,42434674,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04713126816998759,4.2434674E7,0.0,4.2434674E7,4.2434674E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.023565634084993795,0.023565634084993795,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1024,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,29/07/2023 05:02:52 AM,96909373,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08255135444948138,1.3844196142857144E7,1.3472691563183993E7,4.163505E7,200143.0,9.670923E7,1.6118205E7,1.3205253680871414E7,4.163505E7,2940397.0,0,0,0,0,0,0,0,0,0,0,0,0.0722324351432962,0.010318919306185172,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,1570270.0,1937652.1855735616,2940397.0,200143.0,1.87537666E7,1.2879325248814505E7,4.163505E7,1.0649868E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,29/07/2023 05:02:46 AM,90388509,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06638011918085739,1.80777018E7,1.7067275096901633E7,4.4238331E7,10690.0,4.6150178E7,1.15375445E7,1.0160288164522516E7,2.070877E7,10690.0,0,0,0,0,0,0,0,0,0,0,0,0.05531676598404782,0.011063353196809563,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,10690.0,0.0,10690.0,10690.0,2.259445475E7,1.5886539089289825E7,4.4238331E7,6009387.0,No Label
